Year,State,Housing_Prices_Quarter,Community_Spending,Unexpected_Housing_Spending,Govt_Direct_Expenditure,Property_Rights,Number_Interest_Groups,No_Discrimination_Laws,Private_Fair_Housing,Public_Fair_Housing,Urban_Fair_Housing,Banned_Discrimination_Public_Housing,Banned_Discrimination_Private_Housing,Legislation_Public_Housing,Rent_Control,State_Aid_Allowed,Federal_Aid_Allowed,Prohibit_Rent_Control
2019-01-01,WV,2.15725,0.00187484,-0.00163593,125.471,0.045473587,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2020-01-01,WV,2.15725,0.00187484,-0.00163593,125.471,0.045473587,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1900-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1901-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1902-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1903-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1904-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1905-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1906-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1907-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1908-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1909-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1910-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1911-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1912-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1913-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1914-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1915-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1916-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1917-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1918-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1919-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1920-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1921-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1922-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1923-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1924-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1925-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1926-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1927-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1928-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1929-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1930-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1931-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1932-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1933-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1934-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1935-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1936-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1937-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1938-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1939-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1940-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1941-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1942-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1943-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1944-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1945-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1946-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1947-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1948-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1949-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1950-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1951-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1952-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1953-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1954-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1955-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1956-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1957-01-01,WY,0.508925,5.93e-06,-0.00216736,0.004,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1958-01-01,WY,0.508925,4.744649507119386e-06,-0.0023487845892661554,0.003200438116100767,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1959-01-01,WY,0.508925,3.559299014238773e-06,-0.002530209178532311,0.0024008762322015333,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1960-01-01,WY,0.508925,2.37394852135816e-06,-0.002711633767798467,0.0016013143483023001,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1961-01-01,WY,0.508925,1.1853504928806128e-06,-0.0028935554107338444,0.0007995618838992332,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1962-01-01,WY,0.508925,0.0,-0.00307498,0.0,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1963-01-01,WY,0.508925,3.482092004381161e-06,-0.003210229890470975,0.0033981380065717416,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1964-01-01,WY,0.508925,6.964184008762322e-06,-0.0033454797809419497,0.006796276013143483,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1965-01-01,WY,0.508925,1.0455815991237677e-05,-0.0034811002190580503,0.010203723986856518,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1966-01-01,WY,0.508925,1.393790799561884e-05,-0.003616350109529025,0.01360186199342826,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1967-01-01,WY,0.508925,1.742e-05,-0.0037516,0.017,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1968-01-01,WY,0.508925,0.0001063752573932092,-0.0035459866648411826,0.1591221248630887,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1969-01-01,WY,0.508925,0.0001955742278203724,-0.0033398100054764512,0.30163362541073385,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1970-01-01,WY,0.508925,0.00028452948521358155,-0.003134196670317634,0.4437557502738225,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1971-01-01,WY,0.508925,0.0003734847426067908,-0.002928583335158817,0.5858778751369113,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1972-01-01,WY,0.508925,0.00046244,-0.00272297,0.728,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1973-01-01,WY,0.508925,0.0004669053201970443,-0.002748692167487685,0.8796486042692939,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1974-01-01,WY,0.508925,0.00047135844006568144,-0.002774344055829228,1.0308828680897646,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1975-01-01,WY,0.508925,0.00047581155993431856,-0.002799995944170772,1.1821171319102355,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1976-01-01,WY,0.59095,0.0004802646798029557,-0.0028256478325123153,1.3333513957307062,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1977-01-01,WY,0.680475,0.00048473,-0.00285137,1.485,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1978-01-01,WY,0.796525,0.00048058,-0.00270196,1.767,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1979-01-01,WY,0.952775,0.00085668,-0.0020716,3.702,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1980-01-01,WY,0.9943,0.00098912,-0.00188895,4.972,0.026366837,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1981-01-01,WY,1.109475,0.00159687,-0.00139539,9.366,0.026366837,11.699425130030113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1982-01-01,WY,1.13465,0.00135811,-0.00167522,8.846,0.026366837,11.39967150287435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1983-01-01,WY,1.080875,0.00164312,-0.00158732,10.641,0.026366837,11.099917875718587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1984-01-01,WY,1.004325,0.00167256,-0.00198882,10.985,0.026366837,10.800164248562826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1985-01-01,WY,0.977575,0.00205442,-0.00143562,14.238,0.026366837,10.499589378592937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1986-01-01,WY,0.97735,0.00181433,-0.00169206,13.051,0.026366837,10.199835751437176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1987-01-01,WY,0.88185,0.00174679,-0.00173222,11.833,0.026366837,9.900082124281413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1988-01-01,WY,0.826075,0.00194049,-0.00150708,13.139,0.026366837,9.60032849712565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1989-01-01,WY,0.8441,0.00132509,-0.0023816,9.572,0.026366837,9.299753627155763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1990-01-01,WY,0.9115,0.00145529,-0.00202901,11.45,0.026366837,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1991-01-01,WY,0.95835,0.001974,-0.00165942,16.463,0.026366837,8.429018380915135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1992-01-01,WY,1.019925,0.00236028,-0.00153505,20.862,0.026366837,7.85803676183027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1993-01-01,WY,1.09445,0.00087818,-0.0029708,8.188,0.026366837,7.2854908095424324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1994-01-01,WY,1.205025,0.00082339,-0.00343207,8.038,0.026366837,6.7145091904575676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1995-01-01,WY,1.29635,0.00093754,-0.00314289,9.645,0.026366837,6.143527571372703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1996-01-01,WY,1.36315,0.00117286,-0.00257748,12.522,0.026366837,5.572545952287838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1997-01-01,WY,1.405425,0.00081475,-0.00308815,9.233,0.026366837,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1998-01-01,WY,1.455125,0.00083238,-0.00276058,10.06,0.026366837,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1999-01-01,WY,1.494225,0.00078979,-0.00287026,10.152,0.026366837,2.6662610282932766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2000-01-01,WY,1.55435,0.00083382,-0.00249211,11.539,0.026366837,3.332522056586553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2001-01-01,WY,1.6431,0.0006921965253077975,-0.002928045540355677,10.020926128590972,0.026366837,4.0006084575600855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2002-01-01,WY,1.7511,0.00055096,-0.00336279,8.507,0.026366837,4.666869485853361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2003-01-01,WY,1.85825,0.0006993749999999999,-0.0033404100000000003,11.67,0.026366837,5.333130514146638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2004-01-01,WY,2.03155,0.00084779,-0.00331803,14.833,0.026366837,5.9993915424399145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2005-01-01,WY,2.263875,0.00082581,-0.00420209,15.703,0.026366837,6.667477943413447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2006-01-01,WY,2.54975,0.00074435,-0.00398959,16.132,0.026366837,7.333738971706723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2007-01-01,WY,2.794,0.00105507,-0.00293888,25.207,0.026366837,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2008-01-01,WY,2.853775,0.000796,-0.0033028,20.58,0.027569799106703145,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2009-01-01,WY,2.810225,0.00095128,-0.00340707,24.533,0.028776057,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2010-01-01,WY,2.74175,0.00090986,-0.00370215,22.178,0.028776057,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2011-01-01,WY,2.707825,0.00102644,-0.00337534,27.438,0.028776057,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2012-01-01,WY,2.707825,0.00071337,-0.00336855,20.732,0.028776057,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2013-01-01,WY,2.707825,0.00072886,-0.0029493,22.331,0.028776057,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2014-01-01,WY,2.707825,0.00050032,-0.00304391,15.832,0.028776057,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2015-01-01,WY,2.707825,0.00045782,-0.00270333,15.241,0.028776057,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2016-01-01,WY,2.707825,0.00045782,-0.00270333,15.241,0.028776057,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2017-01-01,WY,2.707825,0.00045782,-0.00270333,15.241,0.028776057,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2018-01-01,WY,2.707825,0.00045782,-0.00270333,15.241,0.028776057,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2019-01-01,WY,2.707825,0.00045782,-0.00270333,15.241,0.028776057,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2020-01-01,WY,2.707825,0.00045782,-0.00270333,15.241,0.028776057,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
